MemberID,SourceType,Latitude,Longitude,Age,Contact_Number,cost
2415,Nursing Home,34.55772769,-111.8616417,20,7846609155,1000$
2416,Nursing Home,28.55720022,-81.3463672,79,8001687943,1000$
2417,Supply Directory,47.35914088,-122.1768548,77,8281629600,500$
2418,Nursing Home,32.9445169,-96.64408934,27,6915081508,1000$
2419,Hospital,39.65394197,-84.10297437,60,8229323714,500$
2420,Hospital,43.0696105,-89.44368541,25,6559365222,500$
2421,Nursing Home,33.86337544,-118.3687741,79,8086530622,700$
2422,Nursing Home,36.86086515,-76.24668042,71,7131328073,300$
2423,Nursing Home,30.16888029,-91.95054103,26,8383761228,500$
2424,Nursing Home,25.77662952,-80.3483255,24,7154867017,700$
2425,Supply Directory,47.43497691,-122.2102408,19,8560452304,500$
2426,Supply Directory,33.88195176,-87.27804137,27,6582434366,300$
2427,Hospital,35.38124649,-119.0141996,38,9336056780,700$
2428,Hospital,39.47917324,-118.8010275,62,9399870414,700$
2429,Hospital,38.92070351,-94.76128722,57,6861211369,1000$
2430,Hospital,40.04619858,-76.39329092,67,8313975013,700$
2431,Supply Directory,42.50528716,-70.92556691,75,7642204839,300$
2432,Scan Center,39.48312768,-76.24164452,26,8784791239,500$
2433,Scan Center,33.46080273,-86.82926714,60,9907218082,1000$
2434,Nursing Home,33.93355985,-118.3293087,41,6868008989,500$
2435,Hospital,43.51403765,-96.72622068,65,8661404392,500$
2436,Supply Directory,39.78058676,-76.97454432,60,9581056285,300$
2437,Scan Center,30.23302701,-97.74538313,70,7076126860,700$
2438,Hospital,40.7304377,-73.85781781,64,7459579372,500$
2439,Scan Center,41.13242563,-85.15861208,40,7398309814,1000$
2440,Scan Center,37.71167444,-85.84358209,62,8419424796,1000$
2441,Scan Center,40.74019497,-73.87154902,64,6949049886,1000$
2442,Supply Directory,47.60377692,-122.3208526,46,6839501304,500$
2443,Supply Directory,40.69921587,-73.81882691,79,8605826322,1000$
2444,Supply Directory,39.65876683,-104.8704389,58,7061724884,1000$
2445,Hospital,41.68899947,-72.64911523,62,7673043810,300$
2446,Scan Center,44.93584755,-93.18309623,46,6575860177,300$
2447,Scan Center,29.11209789,-81.04031641,76,8604635048,300$
2448,Scan Center,40.73427748,-73.85365386,72,9218042319,1000$
2449,Supply Directory,37.79755217,-80.27752363,18,8021819027,1000$
2450,Hospital,35.82919297,-88.90553102,79,7710715357,500$
2451,Scan Center,42.14226929,-87.92501937,41,9537134021,1000$
2452,Scan Center,42.46448111,-82.89114036,27,9960984960,700$
2453,Scan Center,32.41724498,-81.78421843,61,8059540480,1000$
2454,Supply Directory,39.98741041,-74.99132001,43,6315513099,700$
2455,Supply Directory,43.40121073,-84.67186675,51,8385480798,1000$
2456,Scan Center,35.11296901,-106.5994516,21,9688792545,300$
2457,Hospital,40.58211697,-73.99332128,30,8443234531,500$
2458,Hospital,32.99806899,-96.56305214,22,9033042767,500$
2459,Scan Center,39.00507816,-77.37343755,65,9823119739,700$
2460,Nursing Home,33.45389131,-83.23891629,89,8536379893,500$
2461,Supply Directory,37.94989867,-121.9353037,65,7933718595,700$
2462,Supply Directory,30.45248604,-87.20778665,52,8748001551,1000$
2463,Hospital,39.18344387,-84.2966587,82,8736599937,1000$
2464,Nursing Home,43.63222873,-84.22719122,43,7764604131,700$
2465,Supply Directory,41.0393636,-84.04527734,46,6765681890,1000$
2466,Hospital,40.34551782,-79.93896889,53,8554100062,300$
2467,Nursing Home,37.22772799,-121.8570958,78,9664730444,500$
2468,Scan Center,33.54936257,-82.08773998,25,7165972064,1000$
2469,Supply Directory,37.72597195,-76.39047826,42,6623000370,300$
2470,Nursing Home,33.85453563,-117.8847424,70,9429195636,500$
2471,Hospital,34.01379537,-80.95607944,62,7325326841,700$
2472,Nursing Home,40.05169764,-82.92325122,57,6449540278,1000$
2473,Scan Center,30.49548673,-92.43074008,37,8070447850,1000$
2474,Hospital,40.74031893,-80.0256287,69,7674337813,500$
2475,Supply Directory,42.0622491,-93.87179973,83,9509939748,700$
2476,Scan Center,43.16864402,-77.57420149,42,7316572568,1000$
2477,Supply Directory,41.15013669,-74.06190652,80,9218105335,700$
2478,Scan Center,36.18176595,-94.55804979,44,9311417751,300$
2479,Supply Directory,30.00976756,-90.15249341,40,9048837438,500$
2480,Scan Center,32.57214656,-97.14189625,63,8415418528,1000$
2481,Supply Directory,37.5537025,-122.3053431,64,9974876300,700$
2482,Nursing Home,34.09432323,-80.92534787,55,9238838078,700$
2483,Scan Center,42.96967955,-90.14208977,30,6546982667,300$
2484,Hospital,38.42248338,-86.93113308,65,6204332721,1000$
2485,Hospital,34.05705275,-81.12528413,51,6172946373,300$
2486,Scan Center,38.94552262,-94.38175474,74,9292024511,700$
2487,Nursing Home,41.2999165,-96.18273819,78,6515834067,700$
2488,Scan Center,33.98854829,-83.42782057,27,9054814057,500$
2489,Hospital,35.87468464,-97.42925281,76,9488139504,300$
2490,Supply Directory,37.1407648,-84.09102745,55,7055699416,500$
2491,Supply Directory,40.72843957,-73.84870214,68,6984735700,300$
2492,Supply Directory,39.65880105,-75.644948,66,7686755171,500$
2493,Nursing Home,35.04571542,-81.00658389,70,6671987477,1000$
2494,Supply Directory,41.71280427,-71.44978081,88,9315429229,1000$
2495,Scan Center,32.85049356,-96.9763652,85,9546015093,500$
2496,Supply Directory,41.28003812,-72.99285848,71,8180114730,700$
2497,Nursing Home,43.65317747,-72.31524962,70,6677708348,500$
2498,Nursing Home,43.61808531,-70.52230858,86,8679069494,500$
2499,Hospital,40.78594248,-73.69996444,19,6360288812,300$
2500,Nursing Home,40.72813646,-73.81959573,71,6345543911,300$
2501,Nursing Home,32.29533316,-110.970281,52,9665314993,300$
2502,Nursing Home,41.79099808,-87.59271142,65,8515526184,300$
2503,Hospital,38.46816537,-78.00375886,46,6864674134,1000$
2504,Scan Center,30.1026446,-81.70863338,78,7478469044,500$
2505,Scan Center,31.11713898,-97.867833,69,6335708223,1000$
2506,Supply Directory,40.45090309,-90.65822312,27,7406794086,500$
2507,Scan Center,40.73823999,-73.90902296,29,7314233948,700$
2508,Nursing Home,34.1552078,-80.91216924,58,7683754864,500$
2509,Supply Directory,39.76541813,-84.21377162,84,6530892353,700$
2510,Scan Center,40.09011166,-74.9597881,72,8848021458,500$
2511,Nursing Home,40.79631051,-74.20148681,79,9559096791,1000$
2512,Nursing Home,41.21786507,-73.20477307,45,9487053880,1000$
2513,Supply Directory,36.51385117,-87.31674637,57,8419968087,1000$
2514,Nursing Home,35.46078955,-80.73336655,69,6886880647,500$
2515,Nursing Home,41.92214575,-72.62911078,37,7036358398,300$
2516,Scan Center,21.30201051,-157.8536284,69,9860932944,1000$
2517,Hospital,30.11069825,-92.01933536,36,6602802584,700$
2518,Supply Directory,43.00666175,-83.07953204,65,8648740402,500$
2519,Scan Center,41.85112743,-87.78917563,66,7466141022,500$
2520,Scan Center,38.9113263,-94.66999982,57,6408239678,1000$
2521,Supply Directory,31.77097195,-106.378429,26,7488767684,1000$
2522,Scan Center,37.99947607,-92.76370218,29,9524198014,700$
2523,Supply Directory,40.73778955,-73.92167877,86,9938247735,300$
2524,Nursing Home,39.17354359,-76.74113423,76,7141217593,500$
2525,Nursing Home,33.37898168,-86.99130141,55,9258121942,300$
2526,Scan Center,33.89781004,-117.9998138,63,6942797248,700$
2527,Scan Center,32.26605282,-90.26505381,52,6673951595,700$
2528,Hospital,38.99319147,-94.26516721,45,6995406830,500$
2529,Supply Directory,35.35658048,-119.0457551,79,9309548952,500$
2530,Hospital,33.96607964,-118.1778818,68,9022663507,300$
2531,Nursing Home,41.24772273,-75.90318262,80,7726716597,700$
2532,Scan Center,36.25187831,-93.11042766,79,9410839379,1000$
2533,Hospital,33.18002801,-117.2873207,73,6244848009,700$
2534,Hospital,44.78978653,-85.64508071,30,6820230025,500$
2535,Hospital,29.50785865,-98.5875982,58,9746140161,700$
2536,Nursing Home,40.71581541,-73.98554469,54,9396862734,500$
2537,Hospital,43.45101678,-88.83138559,66,8306753873,700$
2538,Supply Directory,33.15121142,-97.15388419,41,9494370661,1000$
2539,Hospital,31.38476006,-110.9396033,72,6462477140,300$
2540,Scan Center,43.03644302,-88.12800245,88,8951868939,500$
2541,Nursing Home,37.65269333,-92.6521126,27,8661460193,700$
2542,Supply Directory,40.84198543,-73.94796434,29,6982647110,500$
2543,Supply Directory,33.95172279,-118.1301128,75,8905732848,1000$
2544,Nursing Home,37.35955323,-85.33842233,24,9871007842,500$
2545,Nursing Home,35.02420792,-99.08946912,87,6175306115,300$
2546,Supply Directory,35.59567911,-77.41094105,51,9488628206,500$
2547,Scan Center,34.12826106,-118.2493786,18,7972325088,300$
2548,Nursing Home,32.75062671,-117.1588366,42,9552776680,700$
2549,Hospital,42.10530545,-83.67125447,38,9076139034,500$
2550,Supply Directory,42.13474999,-72.51172762,44,7749845191,500$
2551,Supply Directory,39.79397816,-85.76361864,46,8519150731,700$
2552,Supply Directory,40.75111114,-73.9829475,21,6210429711,500$
2553,Supply Directory,28.49539635,-81.37010754,26,7754800330,500$
2554,Nursing Home,37.15305081,-93.27430174,63,8803365504,300$
2555,Nursing Home,41.35619915,-83.14308051,37,8925873960,700$
2556,Scan Center,33.8539896,-118.1538999,64,8862792491,500$
2557,Supply Directory,38.56331338,-90.34801594,79,7795926194,700$
2558,Scan Center,41.93957269,-87.65186658,60,7653087269,700$
2559,Hospital,36.77047828,-76.25637981,73,7009621284,1000$
2560,Scan Center,39.71494096,-75.11784441,75,8960995749,700$
2561,Supply Directory,43.59168035,-116.1840979,73,9039467450,500$
2562,Supply Directory,38.79408801,-90.63117622,24,9993159246,300$
2563,Hospital,40.76050816,-73.4264849,70,8685819527,500$
2564,Nursing Home,40.70777331,-74.2154627,31,9146444213,1000$
2565,Supply Directory,37.8711416,-122.266736,34,7355433981,500$
2566,Supply Directory,39.03047726,-80.4126246,87,9459187509,300$
2567,Hospital,40.59392044,-73.94236091,60,8290514908,700$
2568,Scan Center,38.94406262,-104.7917538,42,6686296967,500$
2569,Scan Center,43.03978969,-76.24848017,66,8662090807,500$
2570,Hospital,41.81893763,-72.85820524,42,7776750720,700$
2571,Supply Directory,40.72603687,-74.03620858,51,7754904017,500$
2572,Scan Center,42.63164551,-82.98125077,56,8976871877,500$
2573,Nursing Home,38.72785677,-77.19350603,30,8064606907,500$
2574,Hospital,39.98305559,-85.99810881,23,7878210983,1000$
2575,Supply Directory,40.77114923,-86.06790832,54,9284181210,300$
2576,Hospital,29.50842603,-82.87590229,61,8325428887,1000$
2577,Scan Center,38.22762644,-85.58936921,54,7185438279,1000$
2578,Hospital,41.99159081,-72.64990233,26,9104306986,300$
2579,Hospital,42.43295654,-73.21515173,64,6088090369,1000$
2580,Supply Directory,46.99020674,-120.5350169,61,9475211065,500$
2581,Supply Directory,40.66425529,-73.67094463,45,7261060401,500$
2582,Supply Directory,40.81698477,-73.95536326,60,8428550982,700$
2583,Supply Directory,37.10090465,-87.87279085,60,8753010599,700$
2584,Nursing Home,42.12717472,-72.58925893,81,8205591290,500$
2585,Nursing Home,28.40274677,-97.75130094,89,6715961126,500$
2586,Scan Center,39.41617247,-88.80707091,86,7276974729,1000$
2587,Scan Center,29.74240361,-95.59997134,86,7381291751,700$
2588,Scan Center,41.12564495,-73.40286626,51,8547723531,500$
2589,Nursing Home,33.90148025,-84.22236273,78,8029328894,700$
2590,Hospital,30.3656792,-89.11322275,43,6063123298,500$
2591,Nursing Home,40.64865406,-73.97706314,80,6712772354,500$
2592,Nursing Home,40.15306218,-75.03100406,61,8273590374,500$
2593,Nursing Home,33.09912007,-96.68243219,30,6382605128,700$
2594,Supply Directory,38.06574813,-78.49662454,38,6851851636,300$
2595,Scan Center,36.22199912,-115.2357753,54,8366619634,700$
2596,Nursing Home,40.5997673,-73.96118375,64,7836761042,500$
2597,Supply Directory,35.77543901,-86.39305876,18,7866776592,1000$
2598,Nursing Home,34.79612862,-82.48281904,66,9428623937,300$
2599,Scan Center,31.89501984,-102.3379554,81,9192631587,1000$
2600,Nursing Home,35.0319059,-78.92295288,82,6744260638,700$
2601,Hospital,39.65156942,-79.96883929,70,7523220525,700$
2602,Supply Directory,39.8710273,-84.13411867,20,7538645562,300$
2603,Supply Directory,43.63336387,-88.71214452,40,7346214976,500$
2604,Hospital,47.50808006,-111.3194951,58,6190433187,1000$
2605,Scan Center,32.65374062,-97.134071,38,9790628587,300$
2606,Hospital,45.03474091,-93.01139798,69,7062661294,700$
2607,Supply Directory,34.24936846,-111.3144541,28,6146294052,700$
2608,Scan Center,41.14806827,-81.4034825,83,7870720139,500$
2609,Scan Center,36.16071453,-82.41273681,78,8756626755,300$
2610,Supply Directory,34.43109934,-103.2019942,59,7311956454,500$
2611,Scan Center,42.36948105,-71.24119143,50,6240059334,300$
2612,Scan Center,29.99522859,-90.09650178,88,8312323696,1000$
2613,Scan Center,29.12109732,-81.0005903,72,6638213898,700$
2614,Scan Center,39.91736459,-75.44842027,59,7367086451,700$
2615,Supply Directory,25.75030587,-80.29313082,61,8424514225,700$
2616,Hospital,28.95985004,-81.96420586,53,8311335236,1000$
2617,Supply Directory,45.48748942,-122.5460639,73,8166482588,500$
2618,Scan Center,36.00915178,-79.9174586,23,8207892162,1000$
2619,Scan Center,37.29172738,-79.94930547,19,7661497449,1000$
2620,Hospital,35.9037666,-78.59113842,66,9207988912,300$
2621,Scan Center,42.50395718,-83.43575986,41,7493987315,1000$
2622,Scan Center,37.1393934,-93.25724295,22,7444419275,500$
2623,Hospital,43.29020477,-77.79128038,59,6889003117,700$
2624,Hospital,31.28162115,-92.46468319,60,7966077510,1000$
2625,Scan Center,43.90655826,-69.96894972,70,6126815674,500$
2626,Supply Directory,45.53654437,-93.30453882,85,6343667414,1000$
2627,Nursing Home,27.1099483,-80.260259,36,9454205018,700$
2628,Hospital,40.68765572,-75.16531237,68,8181796192,500$
2629,Nursing Home,33.04339341,-116.8726184,67,8432997290,1000$
2630,Supply Directory,47.71121444,-117.4033762,24,9661611275,500$
2631,Scan Center,29.66589172,-95.16266375,34,7352745123,700$
2632,Nursing Home,37.97027304,-122.5603972,89,9143783788,700$
2633,Nursing Home,40.89494394,-74.83494789,88,9082732283,700$
2634,Supply Directory,41.31679717,-93.10530757,40,9452647743,300$
2635,Hospital,34.71468727,-82.91991358,74,6388521037,1000$
2636,Supply Directory,40.24333713,-74.73115172,40,7224944295,300$
2637,Scan Center,34.02393484,-81.07396754,75,7419409756,1000$
2638,Scan Center,46.84058881,-96.83131335,43,9451721639,1000$
2639,Supply Directory,25.74520459,-80.33638664,75,9986862626,1000$
2640,Supply Directory,30.08206059,-90.48951129,37,9202847902,700$
2641,Supply Directory,40.7473402,-73.79064403,36,9689662527,500$
2642,Supply Directory,37.26802424,-121.9401628,70,9750585973,700$
2643,Hospital,39.545872,-105.2960134,51,7619267310,1000$
2644,Nursing Home,36.60782753,-82.16473503,61,7902141063,700$
2645,Supply Directory,33.03091125,-96.94088318,27,7864385916,300$
2646,Scan Center,47.41341716,-97.06948646,23,9825374415,500$
2647,Hospital,32.85761512,-96.9848967,78,7187025191,700$
2648,Nursing Home,33.24223857,-111.7791815,76,6232586470,700$
2649,Supply Directory,35.4606077,-82.51747305,56,7160615167,1000$
2650,Scan Center,29.70025493,-95.56413611,42,9525856796,700$
2651,Nursing Home,40.04203293,-76.34909158,66,9666701689,700$
2652,Hospital,40.01400596,-74.98423221,84,8447004184,1000$
2653,Hospital,42.35154888,-72.64095985,55,8634604809,700$
2654,Nursing Home,33.85413678,-117.9258995,66,9240274499,700$
2655,Supply Directory,42.37001674,-122.9108499,23,9238601166,300$
2656,Nursing Home,29.65303944,-95.01360533,22,8556881732,1000$
2657,Scan Center,30.14416925,-91.95113439,18,6132437904,300$
2658,Supply Directory,33.33070356,-111.9265507,34,9134663967,500$
2659,Hospital,34.14492581,-79.76395023,22,9747559956,500$
2660,Scan Center,30.27838911,-81.52101412,51,6322839381,300$
2661,Scan Center,40.7608131,-73.92223855,26,8729964238,500$
2662,Scan Center,39.86022929,-95.53475823,79,6458086966,1000$
2663,Hospital,38.60423617,-90.28632257,45,7527090338,1000$
2664,Scan Center,40.12174745,-75.32342535,34,7073343593,300$
2665,Scan Center,45.54880146,-122.6093766,44,6108773241,300$
2666,Supply Directory,39.1200213,-94.49484918,79,6900865455,300$
2667,Supply Directory,32.79828454,-97.39285595,30,6272930143,300$
2668,Nursing Home,26.29800103,-98.17115265,70,7473525335,700$
2669,Scan Center,45.45674918,-98.48405129,85,8476748548,1000$
2670,Scan Center,35.15996778,-101.855982,54,7282175895,500$
2671,Nursing Home,32.02384696,-80.98297355,29,9318431362,700$
2672,Scan Center,43.03276864,-108.3881111,63,9034566396,700$
2673,Nursing Home,32.03117573,-81.10032571,48,6277006412,300$
2674,Supply Directory,40.78103422,-73.94479466,78,6161969774,300$
2675,Hospital,34.94528863,-81.04976291,76,7125779113,300$
2676,Hospital,27.85022417,-82.64070264,21,7501721616,1000$
2677,Nursing Home,36.33170745,-78.41913175,88,8598793011,700$
2678,Scan Center,41.00178553,-75.17414396,66,6875110752,700$
2679,Supply Directory,30.23919016,-92.65353958,61,7829891221,500$
2680,Nursing Home,38.55224494,-106.9333346,87,7397743440,700$
2681,Supply Directory,39.68607358,-75.56991615,38,9582520656,500$
2682,Scan Center,44.88943173,-97.0865099,83,7470972304,300$
2683,Nursing Home,40.56386893,-74.14225787,77,7485225662,300$
2684,Supply Directory,33.8085962,-84.24346346,49,9507474391,300$
2685,Nursing Home,40.05898667,-75.07757018,85,6484925479,700$
2686,Hospital,28.1478185,-82.47200883,71,9685632681,300$
2687,Nursing Home,44.87047204,-93.31858691,20,9742169938,1000$
2688,Hospital,42.48691983,-79.33980851,61,6654096154,500$
2689,Nursing Home,41.12172556,-85.19647477,58,9241946790,1000$
2690,Scan Center,42.98997604,-78.68898667,32,9536145197,700$
2691,Supply Directory,40.67035025,-74.24420044,60,6038101752,500$
2692,Nursing Home,34.59133287,-112.3227311,24,7475665017,500$
2693,Supply Directory,33.455593,-112.3466786,21,6184134873,300$
2694,Supply Directory,43.32211333,-73.83128197,33,7825616614,300$
2695,Hospital,32.91599915,-96.84585569,80,8556550665,300$
2696,Nursing Home,40.11581871,-82.99292356,76,7249597815,700$
2697,Scan Center,27.96877202,-81.64048848,62,6971534075,700$
2698,Supply Directory,41.68449544,-87.81447846,24,8152054583,1000$
2699,Scan Center,42.04448992,-88.08427652,39,7497111458,300$
2700,Scan Center,40.77729429,-73.96054091,83,9272993933,300$
2701,Hospital,26.22667164,-80.21170351,70,6919314763,300$
2702,Hospital,40.61158884,-80.57997239,42,9459997214,300$
2703,Supply Directory,32.77824512,-96.61459644,48,6316268060,500$
2704,Supply Directory,39.534869,-119.8694765,65,7745459597,500$
2705,Hospital,40.22831427,-74.00930645,50,6697818835,700$
2706,Scan Center,41.05187023,-111.9684232,41,6724405482,700$
2707,Nursing Home,39.77315934,-75.71837947,20,8433338851,700$
2708,Hospital,40.61959664,-74.02877264,24,8776288091,700$
2709,Supply Directory,37.7811863,-90.44264762,36,6339512762,1000$
2710,Nursing Home,44.98734509,-93.21765587,49,7643586034,1000$
2711,Nursing Home,25.9455736,-80.17280218,88,7197339807,700$
2712,Supply Directory,40.61438321,-73.97181074,66,8106767715,1000$
2713,Supply Directory,27.99081368,-82.75238319,27,6340276350,1000$
2714,Scan Center,29.76308262,-94.9747127,39,6801149166,500$
2715,Nursing Home,36.28253033,-78.59983889,46,6560012545,500$
2716,Hospital,45.50498514,-122.7480798,80,7245254422,1000$
2717,Nursing Home,44.51023012,-89.56613722,60,7183051129,700$
2718,Hospital,39.01229081,-94.55228995,63,6507474325,1000$
2719,Hospital,41.41243135,-73.46603912,41,8911497518,1000$
2720,Scan Center,47.68246236,-117.2401916,26,9757499233,1000$
2721,Scan Center,35.59488195,-80.79439116,41,6412179230,700$
2722,Supply Directory,41.43731623,-97.3253538,62,7150978391,700$
2723,Hospital,38.19153079,-84.27037147,50,8012109488,1000$
2724,Scan Center,39.23995634,-94.57008949,19,9469291669,300$
2725,Nursing Home,43.19946588,-75.46307414,26,6110806117,1000$
2726,Supply Directory,37.34280255,-87.49021983,22,7463176734,500$
2727,Supply Directory,38.77584168,-77.23601731,85,6197285231,500$
2728,Scan Center,44.99893396,-93.14756239,75,6864198746,700$
2729,Scan Center,38.152521,-85.59714239,82,6742959531,500$
2730,Scan Center,25.70628157,-80.34882295,88,9255080163,1000$
2731,Hospital,40.86260458,-73.89377154,63,9555576026,500$
2732,Scan Center,29.38873644,-94.94173421,40,8315455076,1000$
2733,Nursing Home,29.510996,-98.59583592,88,7523857807,1000$
2734,Hospital,41.29364464,-91.71265734,36,8492260213,700$
2735,Supply Directory,41.6329725,-86.22156751,68,7184787365,700$
2736,Hospital,35.61018276,-78.56982423,43,6926909777,300$
2737,Supply Directory,37.75695466,-122.4496434,70,7580046540,1000$
2738,Supply Directory,40.66868629,-75.28939518,81,8083381184,700$
2739,Scan Center,26.2778858,-80.08995753,53,8154408441,500$
2740,Supply Directory,34.12789659,-117.5324199,51,6747326279,700$
2741,Scan Center,33.79581523,-83.71358611,24,7699595162,500$
2742,Supply Directory,38.77991304,-93.72710185,63,6077689385,300$
2743,Scan Center,35.86312037,-78.56057612,72,9605214364,300$
2744,Supply Directory,39.01005991,-85.61848904,73,8451744562,1000$
2745,Scan Center,42.02148082,-91.60736138,55,8296663021,1000$
2746,Scan Center,32.55242523,-84.94852807,87,9747519757,700$
2747,Hospital,38.78398517,-90.48983324,85,7289328336,1000$
2748,Supply Directory,42.06528914,-94.85651429,87,7637531975,1000$
2749,Scan Center,32.15838328,-110.9864923,54,8719782274,700$
2750,Scan Center,39.97762669,-82.99284009,64,6383801639,500$
2751,Scan Center,40.82732116,-74.18575056,79,7480309130,500$
2752,Scan Center,29.61974089,-95.59156899,24,6208662905,300$
2753,Nursing Home,42.50246008,-83.22917662,26,7301266626,300$
2754,Supply Directory,34.04732518,-118.4405824,55,9834819201,700$
2755,Nursing Home,40.69770571,-73.80550251,51,6098260650,700$
2756,Nursing Home,40.6104106,-111.8588884,81,9406079651,700$
2757,Scan Center,44.48470077,-73.20288467,28,7699922388,300$
2758,Scan Center,34.85554913,-86.70694905,56,9585468246,500$
2759,Scan Center,46.97939721,-123.821291,72,8199110965,500$
2760,Nursing Home,39.96080016,-75.17873358,86,6083150337,500$
2761,Supply Directory,42.67732667,-85.99460131,41,7465726964,300$
2762,Hospital,40.63992779,-75.43549347,57,7669289008,1000$
2763,Scan Center,34.12148779,-80.83365964,46,8849488498,700$
2764,Supply Directory,41.37177202,-73.48536633,65,7266408943,1000$
2765,Nursing Home,33.89690251,-117.5682507,64,9747852637,700$
2766,Hospital,42.28742683,-71.15335251,44,9328607545,700$
2767,Scan Center,44.08733124,-123.0695854,74,9587685011,500$
2768,Hospital,34.25015584,-77.88873121,66,6489739161,500$
2769,Nursing Home,34.73040557,-76.79533443,73,6593321472,300$
2770,Hospital,32.40977068,-90.12248856,23,7789415033,300$
2771,Scan Center,33.71987497,-116.3781082,30,7309086470,300$
2772,Hospital,40.18874156,-77.20287179,66,6140712622,500$
2773,Nursing Home,37.82928948,-96.84124134,52,9875069699,500$
2774,Scan Center,33.72822262,-117.967421,54,6003745986,1000$
2775,Scan Center,39.97305154,-86.13678243,55,8781936526,500$
2776,Supply Directory,33.87488544,-117.5132056,54,8943831938,300$
2777,Nursing Home,32.71700986,-97.47515387,58,9784112678,700$
2778,Hospital,38.79862623,-77.60676464,44,7809611950,500$
2779,Scan Center,40.87074911,-81.34293537,60,8124585185,1000$
2780,Scan Center,41.00453023,-80.37493798,39,7164051147,1000$
2781,Hospital,38.78433016,-76.92383295,31,8948762362,300$
2782,Supply Directory,19.69613133,-155.0659938,69,9894211433,700$
2783,Scan Center,39.69693841,-104.8736112,44,6349587293,700$
2784,Hospital,40.71998426,-73.54835879,74,6993678386,700$
2785,Hospital,39.65194168,-74.77974892,73,8403459581,300$
2786,Hospital,40.84236205,-74.09950083,57,7601940951,700$
2787,Nursing Home,41.07918406,-85.19366784,47,9851273231,300$
2788,Supply Directory,32.18364715,-110.9152308,46,7847701944,300$
2789,Hospital,38.77768142,-77.01233776,34,8034022846,500$
2790,Supply Directory,44.58353239,-69.59254493,26,6872832929,700$
2791,Nursing Home,42.1973848,-85.59446492,57,8670427489,1000$
2792,Scan Center,35.21493151,-106.6572749,57,8995059318,300$
2793,Scan Center,34.22127695,-77.99735015,23,6206702860,300$
2794,Nursing Home,43.05957691,-87.90497716,38,9098648681,300$
2795,Supply Directory,42.6683726,-71.32101039,67,9749885962,1000$
2796,Supply Directory,40.25143449,-76.8046603,22,7781739379,1000$
2797,Supply Directory,32.2981234,-86.20292654,58,9493277390,1000$
2798,Scan Center,38.62943888,-76.89976082,51,7817477422,700$
2799,Supply Directory,37.09117339,-76.47058498,82,9414973202,700$
2800,Hospital,40.79994267,-73.93255706,24,9265568575,1000$
2801,Supply Directory,35.91689531,-78.76124848,58,8516717741,700$
2802,Supply Directory,42.01168341,-87.8445442,72,7125592451,300$
2803,Hospital,26.10989502,-80.36677992,44,9629856265,500$
2804,Scan Center,37.52964009,-120.8851408,77,8366796286,300$
2805,Nursing Home,38.21362492,-85.54339195,40,8421583690,300$
2806,Scan Center,31.99688221,-102.1164808,49,7490733756,300$
2807,Hospital,29.89295894,-95.07330047,62,8773902553,300$
2808,Scan Center,42.50062141,-82.90790667,48,6787403781,1000$
2809,Scan Center,33.1393647,-96.89705877,74,6118757111,500$
2810,Hospital,28.59476366,-81.29419855,67,6141362666,500$
2811,Hospital,43.86488751,-91.20348956,22,6777387175,700$
2812,Nursing Home,32.81704193,-96.75401084,63,8687691145,700$
2813,Nursing Home,31.04438808,-85.88997124,31,6881695495,500$
2814,Supply Directory,42.06426423,-94.8775353,35,9071442560,1000$
2815,Hospital,32.93354801,-83.74237321,58,8683487679,500$
2816,Supply Directory,40.86221382,-74.1629805,71,7560321641,300$
2817,Scan Center,42.35755747,-71.18673718,23,6762399707,1000$
2818,Supply Directory,33.16458826,-86.24379672,47,9909935020,700$
2819,Nursing Home,37.68586582,-97.14054397,77,6451738734,700$
2820,Hospital,32.63727896,-97.37487266,72,9406526325,500$
2821,Nursing Home,35.24151581,-120.6499714,52,6783315881,300$
2822,Hospital,41.84213709,-79.15268212,34,9125495364,1000$
2823,Supply Directory,39.68583884,-104.9413107,62,8989672552,1000$
2824,Hospital,41.85113166,-87.74494523,36,7711765652,500$
2825,Hospital,30.03918143,-89.96854951,29,9475506385,700$
2826,Hospital,30.46244907,-97.82060436,38,9446994870,700$
2827,Scan Center,41.18732276,-85.13340287,24,6012252062,300$
2828,Supply Directory,33.88091731,-117.6193936,71,7120363055,500$
2829,Scan Center,38.45903509,-81.94951495,79,9410460047,300$
2830,Supply Directory,34.77888335,-96.66748174,65,9292631616,1000$
2831,Scan Center,43.12733544,-76.1109124,67,9367388752,700$
2832,Scan Center,40.61969171,-73.96026537,45,7947727600,500$
2833,Nursing Home,35.38392482,-97.72917548,58,7686230928,700$
2834,Hospital,30.70121212,-86.11291527,25,7850784762,1000$
2835,Supply Directory,32.6355626,-85.39946518,33,7559067940,500$
2836,Nursing Home,37.315264,-78.41977669,34,7368175092,700$
2837,Nursing Home,32.77926727,-79.93604946,46,7358325915,700$
2838,Nursing Home,38.90773982,-77.46172713,22,7942007222,1000$
2839,Nursing Home,39.01066571,-121.555379,72,8953490881,700$
2840,Hospital,29.59567816,-95.58227215,47,6289127018,1000$
2841,Supply Directory,47.74020654,-97.56412283,68,9340946965,1000$
2842,Hospital,39.17941332,-76.63728303,54,7848533681,300$
2843,Supply Directory,34.27265102,-118.8765721,28,8673323041,300$
2844,Scan Center,27.07859431,-82.39247923,55,9176473046,700$
